Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","113","Kyrgyzstan","5510","Production","560","Grapes","2016","2016","tonnes","8586","","Official data"
"QC","Crops","113","Kyrgyzstan","5510","Production","560","Grapes","2017","2017","tonnes","8607","","Official data"
"QC","Crops","121","Lebanon","5510","Production","560","Grapes","2012","2012","tonnes","79699","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","560","Grapes","2013","2013","tonnes","77358","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","560","Grapes","2014","2014","tonnes","74222","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","560","Grapes","2015","2015","tonnes","74140","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","560","Grapes","2016","2016","tonnes","74140","Im","FAO data based on imputation methodology"
"QC","Crops","121","Lebanon","5510","Production","560","Grapes","2017","2017","tonnes","74140","Im","FAO data based on imputation methodology"
"QC","Crops","124","Libya","5510","Production","560","Grapes","2012","2012","tonnes","33000","*","Unofficial figure"
"QC","Crops","124","Libya","5510","Production","560","Grapes","2013","2013","tonnes","31505","Im","FAO data based on imputation methodology"
"QC","Crops","124","Libya","5510","Production","560","Grapes","2014","2014","tonnes","32197","Im","FAO data based on imputation methodology"
"QC","Crops","124","Libya","5510","Production","560","Grapes","2015","2015","tonnes","32268","Im","FAO data based on imputation methodology"
"QC","Crops","124","Libya","5510","Production","560","Grapes","2016","2016","tonnes","32183","Im","FAO data based on imputation methodology"
"QC","Crops","124","Libya","5510","Production","560","Grapes","2017","2017","tonnes","32097","Im","FAO data based on imputation methodology"
"QC","Crops","125","Liechtenstein","5510","Production","560","Grapes","2012","2012","tonnes","195","F","FAO estimate"
"QC","Crops","125","Liechtenstein","5510","Production","560","Grapes","2013","2013","tonnes","197","Im","FAO data based on imputation methodology"
"QC","Crops","125","Liechtenstein","5510","Production","560","Grapes","2014","2014","tonnes","210","Im","FAO data based on imputation methodology"
"QC","Crops","125","Liechtenstein","5510","Production","560","Grapes","2015","2015","tonnes","212","Im","FAO data based on imputation methodology"
"QC","Crops","125","Liechtenstein","5510","Production","560","Grapes","2016","2016","tonnes","215","Im","FAO data based on imputation methodology"
"QC","Crops","125","Liechtenstein","5510","Production","560","Grapes","2017","2017","tonnes","218","Im","FAO data based on imputation methodology"
"QC","Crops","256","Luxembourg","5510","Production","560","Grapes","2012","2012","tonnes","11318","","Official data"
"QC","Crops","256","Luxembourg","5510","Production","560","Grapes","2013","2013","tonnes","13428","","Official data"
"QC","Crops","256","Luxembourg","5510","Production","560","Grapes","2014","2014","tonnes","16629","","Official data"
"QC","Crops","256","Luxembourg","5510","Production","560","Grapes","2015","2015","tonnes","14722","","Official data"
"QC","Crops","256","Luxembourg","5510","Production","560","Grapes","2016","2016","tonnes","11032","","Official data"
"QC","Crops","256","Luxembourg","5510","Production","560","Grapes","2017","2017","tonnes","10806","","Official data"
"QC","Crops","129","Madagascar","5510","Production","560","Grapes","2012","2012","tonnes","13000","F","FAO estimate"
"QC","Crops","129","Madagascar","5510","Production","560","Grapes","2013","2013","tonnes","12900","F","FAO estimate"
"QC","Crops","129","Madagascar","5510","Production","560","Grapes","2014","2014","tonnes","12908","Im","FAO data based on imputation methodology"
"QC","Crops","129","Madagascar","5510","Production","560","Grapes","2015","2015","tonnes","13197","Im","FAO data based on imputation methodology"
"QC","Crops","129","Madagascar","5510","Production","560","Grapes","2016","2016","tonnes","13446","Im","FAO data based on imputation methodology"
"QC","Crops","129","Madagascar","5510","Production","560","Grapes","2017","2017","tonnes","13648","Im","FAO data based on imputation methodology"
"QC","Crops","130","Malawi","5510","Production","560","Grapes","2017","2017","tonnes","226","","Official data"
"QC","Crops","134","Malta","5510","Production","560","Grapes","2012","2012","tonnes","5317","","Official data"
"QC","Crops","134","Malta","5510","Production","560","Grapes","2013","2013","tonnes","5131","","Official data"
"QC","Crops","134","Malta","5510","Production","560","Grapes","2014","2014","tonnes","5163","","Official data"
"QC","Crops","134","Malta","5510","Production","560","Grapes","2015","2015","tonnes","5110","","Official data"
"QC","Crops","134","Malta","5510","Production","560","Grapes","2016","2016","tonnes","3707","","Official data"
"QC","Crops","134","Malta","5510","Production","560","Grapes","2017","2017","tonnes","3628","","Official data"
"QC","Crops","138","Mexico","5510","Production","560","Grapes","2012","2012","tonnes","375298","","Official data"
"QC","Crops","138","Mexico","5510","Production","560","Grapes","2013","2013","tonnes","350421","","Official data"
"QC","Crops","138","Mexico","5510","Production","560","Grapes","2014","2014","tonnes","335739","","Official data"
"QC","Crops","138","Mexico","5510","Production","560","Grapes","2015","2015","tonnes","369951","","Official data"
"QC","Crops","138","Mexico","5510","Production","560","Grapes","2016","2016","tonnes","351310","","Official data"
"QC","Crops","138","Mexico","5510","Production","560","Grapes","2017","2017","tonnes","415889","","Official data"
"QC","Crops","273","Montenegro","5510","Production","560","Grapes","2012","2012","tonnes","25079","","Official data"
"QC","Crops","273","Montenegro","5510","Production","560","Grapes","2013","2013","tonnes","24148","","Official data"
"QC","Crops","273","Montenegro","5510","Production","560","Grapes","2014","2014","tonnes","17129","","Official data"
"QC","Crops","273","Montenegro","5510","Production","560","Grapes","2015","2015","tonnes","23086","","Official data"
"QC","Crops","273","Montenegro","5510","Production","560","Grapes","2016","2016","tonnes","28930","","Official data"
"QC","Crops","273","Montenegro","5510","Production","560","Grapes","2017","2017","tonnes","22200","","Official data"
"QC","Crops","143","Morocco","5510","Production","560","Grapes","2012","2012","tonnes","341902","","Official data"
"QC","Crops","143","Morocco","5510","Production","560","Grapes","2013","2013","tonnes","345195","","Official data"
"QC","Crops","143","Morocco","5510","Production","560","Grapes","2014","2014","tonnes","358961","","Official data"
"QC","Crops","143","Morocco","5510","Production","560","Grapes","2015","2015","tonnes","418367","","Official data"
"QC","Crops","143","Morocco","5510","Production","560","Grapes","2016","2016","tonnes","364866","","Official data"
"QC","Crops","143","Morocco","5510","Production","560","Grapes","2017","2017","tonnes","378128","","Official data"
"QC","Crops","147","Namibia","5510","Production","560","Grapes","2012","2012","tonnes","22878","Im","FAO data based on imputation methodology"
"QC","Crops","147","Namibia","5510","Production","560","Grapes","2013","2013","tonnes","23226","Im","FAO data based on imputation methodology"
"QC","Crops","147","Namibia","5510","Production","560","Grapes","2014","2014","tonnes","23657","Im","FAO data based on imputation methodology"
"QC","Crops","147","Namibia","5510","Production","560","Grapes","2015","2015","tonnes","24039","Im","FAO data based on imputation methodology"
"QC","Crops","147","Namibia","5510","Production","560","Grapes","2016","2016","tonnes","26510","Im","FAO data based on imputation methodology"
"QC","Crops","147","Namibia","5510","Production","560","Grapes","2017","2017","tonnes","27203","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2012","2012","tonnes","689","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2013","2013","tonnes","593","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2014","2014","tonnes","308","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2015","2015","tonnes","300","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2016","2016","tonnes","350","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2017","2017","tonnes","400","F","FAO estimate"
"QC","Crops","156","New Zealand","5510","Production","560","Grapes","2012","2012","tonnes","269000","","Official data"
"QC","Crops","156","New Zealand","5510","Production","560","Grapes","2013","2013","tonnes","345000","","Official data"
"QC","Crops","156","New Zealand","5510","Production","560","Grapes","2014","2014","tonnes","445000","","Official data"
"QC","Crops","156","New Zealand","5510","Production","560","Grapes","2015","2015","tonnes","326000","","Official data"
"QC","Crops","156","New Zealand","5510","Production","560","Grapes","2016","2016","tonnes","436000","","Official data"
"QC","Crops","156","New Zealand","5510","Production","560","Grapes","2017","2017","tonnes","396000","","Official data"
"QC","Crops","299","Palestine","5510","Production","560","Grapes","2012","2012","tonnes","42898","Im","FAO data based on imputation methodology"
"QC","Crops","299","Palestine","5510","Production","560","Grapes","2013","2013","tonnes","42227","Im","FAO data based on imputation methodology"
"QC","Crops","299","Palestine","5510","Production","560","Grapes","2014","2014","tonnes","41452","Im","FAO data based on imputation methodology"
"QC","Crops","299","Palestine","5510","Production","560","Grapes","2015","2015","tonnes","40676","Im","FAO data based on imputation methodology"
"QC","Crops","299","Palestine","5510","Production","560","Grapes","2016","2016","tonnes","39900","Im","FAO data based on imputation methodology"
"QC","Crops","299","Palestine","5510","Production","560","Grapes","2017","2017","tonnes","39124","Im","FAO data based on imputation methodology"
"QC","Crops","165","Pakistan","5510","Production","560","Grapes","2012","2012","tonnes","64353","","Official data"
"QC","Crops","165","Pakistan","5510","Production","560","Grapes","2013","2013","tonnes","66244","","Official data"
"QC","Crops","165","Pakistan","5510","Production","560","Grapes","2014","2014","tonnes","66036","","Official data"
"QC","Crops","165","Pakistan","5510","Production","560","Grapes","2015","2015","tonnes","65854","","Official data"
"QC","Crops","165","Pakistan","5510","Production","560","Grapes","2016","2016","tonnes","64071","Im","FAO data based on imputation methodology"
"QC","Crops","165","Pakistan","5510","Production","560","Grapes","2017","2017","tonnes","57920","Im","FAO data based on imputation methodology"
"QC","Crops","169","Paraguay","5510","Production","560","Grapes","2012","2012","tonnes","1936","","Official data"
"QC","Crops","169","Paraguay","5510","Production","560","Grapes","2013","2013","tonnes","1920","","Official data"
"QC","Crops","169","Paraguay","5510","Production","560","Grapes","2014","2014","tonnes","1935","","Official data"
"QC","Crops","169","Paraguay","5510","Production","560","Grapes","2015","2015","tonnes","1913","","Official data"
"QC","Crops","169","Paraguay","5510","Production","560","Grapes","2016","2016","tonnes","1920","","Official data"
"QC","Crops","169","Paraguay","5510","Production","560","Grapes","2017","2017","tonnes","1930","","Official data"
"QC","Crops","170","Peru","5510","Production","560","Grapes","2012","2012","tonnes","361870","","Official data"
"QC","Crops","170","Peru","5510","Production","560","Grapes","2013","2013","tonnes","438252","","Official data"
"QC","Crops","170","Peru","5510","Production","560","Grapes","2014","2014","tonnes","507097","","Official data"
"QC","Crops","170","Peru","5510","Production","560","Grapes","2015","2015","tonnes","597939","","Official data"
"QC","Crops","170","Peru","5510","Production","560","Grapes","2016","2016","tonnes","689957","","Official data"
"QC","Crops","170","Peru","5510","Production","560","Grapes","2017","2017","tonnes","645012","","Official data"
"QC","Crops","171","Philippines","5510","Production","560","Grapes","2012","2012","tonnes","169","","Official data"
"QC","Crops","171","Philippines","5510","Production","560","Grapes","2013","2013","tonnes","172","","Official data"
"QC","Crops","171","Philippines","5510","Production","560","Grapes","2014","2014","tonnes","171","","Official data"
"QC","Crops","171","Philippines","5510","Production","560","Grapes","2015","2015","tonnes","210","","Official data"
"QC","Crops","171","Philippines","5510","Production","560","Grapes","2016","2016","tonnes","190","","Official data"
"QC","Crops","171","Philippines","5510","Production","560","Grapes","2017","2017","tonnes","213","","Official data"
"QC","Crops","174","Portugal","5510","Production","560","Grapes","2012","2012","tonnes","841619","","Official data"
"QC","Crops","174","Portugal","5510","Production","560","Grapes","2013","2013","tonnes","827745","","Official data"
"QC","Crops","174","Portugal","5510","Production","560","Grapes","2014","2014","tonnes","818512","","Official data"
"QC","Crops","174","Portugal","5510","Production","560","Grapes","2015","2015","tonnes","934633","","Official data"
"QC","Crops","174","Portugal","5510","Production","560","Grapes","2016","2016","tonnes","773904","","Official data"
"QC","Crops","174","Portugal","5510","Production","560","Grapes","2017","2017","tonnes","868635","","Official data"
"QC","Crops","179","Qatar","5510","Production","560","Grapes","2012","2012","tonnes","8","","Official data"
"QC","Crops","179","Qatar","5510","Production","560","Grapes","2013","2013","tonnes","12","*","Unofficial figure"
"QC","Crops","179","Qatar","5510","Production","560","Grapes","2014","2014","tonnes","35","","Official data"
"QC","Crops","179","Qatar","5510","Production","560","Grapes","2015","2015","tonnes","2","","Official data"
"QC","Crops","179","Qatar","5510","Production","560","Grapes","2016","2016","tonnes","5","","Official data"
"QC","Crops","179","Qatar","5510","Production","560","Grapes","2017","2017","tonnes","8","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2012","2012","tonnes","277917","","Official data"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2013","2013","tonnes","260280","","Official data"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2014","2014","tonnes","268556","","Official data"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2015","2015","tonnes","258950","","Official data"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2016","2016","tonnes","248925","","Official data"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2017","2017","tonnes","237588","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2012","2012","tonnes","505917","","Official data"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2013","2013","tonnes","612702","","Official data"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2014","2014","tonnes","593883","","Official data"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2015","2015","tonnes","598664","","Official data"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2016","2016","tonnes","615739","","Official data"
"QC","Crops","146","Republic of Moldova","5510","Production","560","Grapes","2017","2017","tonnes","576507","Im","FAO data based on imputation methodology"
"QC","Crops","182","Réunion","5510","Production","560","Grapes","2012","2012","tonnes","240","F","FAO estimate"
"QC","Crops","182","Réunion","5510","Production","560","Grapes","2013","2013","tonnes","230","Im","FAO data based on imputation methodology"
"QC","Crops","182","Réunion","5510","Production","560","Grapes","2014","2014","tonnes","210","Im","FAO data based on imputation methodology"
"QC","Crops","182","Réunion","5510","Production","560","Grapes","2015","2015","tonnes","211","Im","FAO data based on imputation methodology"
"QC","Crops","182","Réunion","5510","Production","560","Grapes","2016","2016","tonnes","211","Im","FAO data based on imputation methodology"
"QC","Crops","182","Réunion","5510","Production","560","Grapes","2017","2017","tonnes","212","Im","FAO data based on imputation methodology"
"QC","Crops","183","Romania","5510","Production","560","Grapes","2012","2012","tonnes","746385","","Official data"
"QC","Crops","183","Romania","5510","Production","560","Grapes","2013","2013","tonnes","991559","","Official data"
"QC","Crops","183","Romania","5510","Production","560","Grapes","2014","2014","tonnes","783690","","Official data"
"QC","Crops","183","Romania","5510","Production","560","Grapes","2015","2015","tonnes","798765","","Official data"
"QC","Crops","183","Romania","5510","Production","560","Grapes","2016","2016","tonnes","736892","","Official data"
"QC","Crops","183","Romania","5510","Production","560","Grapes","2017","2017","tonnes","1063340","","Official data"
"QC","Crops","185","Russian Federation","5510","Production","560","Grapes","2012","2012","tonnes","266877","","Official data"
"QC","Crops","185","Russian Federation","5510","Production","560","Grapes","2013","2013","tonnes","439100","","Official data"
"QC","Crops","185","Russian Federation","5510","Production","560","Grapes","2014","2014","tonnes","528549","","Official data"
"QC","Crops","185","Russian Federation","5510","Production","560","Grapes","2015","2015","tonnes","475197","","Official data"
"QC","Crops","185","Russian Federation","5510","Production","560","Grapes","2016","2016","tonnes","551733","","Official data"
"QC","Crops","185","Russian Federation","5510","Production","560","Grapes","2017","2017","tonnes","536851","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2012","2012","tonnes","135368","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2013","2013","tonnes","134484","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2014","2014","tonnes","42715","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2015","2015","tonnes","42466","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2016","2016","tonnes","41413","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","560","Grapes","2017","2017","tonnes","44505","","Official data"
"QC","Crops","272","Serbia","5510","Production","560","Grapes","2012","2012","tonnes","263419","","Official data"
"QC","Crops","272","Serbia","5510","Production","560","Grapes","2013","2013","tonnes","199955","","Official data"
"QC","Crops","272","Serbia","5510","Production","560","Grapes","2014","2014","tonnes","122489","","Official data"
"QC","Crops","272","Serbia","5510","Production","560","Grapes","2015","2015","tonnes","170647","","Official data"
"QC","Crops","272","Serbia","5510","Production","560","Grapes","2016","2016","tonnes","145829","","Official data"
"QC","Crops","272","Serbia","5510","Production","560","Grapes","2017","2017","tonnes","165568","","Official data"
"QC","Crops","199","Slovakia","5510","Production","560","Grapes","2012","2012","tonnes","52209","","Official data"
"QC","Crops","199","Slovakia","5510","Production","560","Grapes","2013","2013","tonnes","53227","","Official data"
"QC","Crops","199","Slovakia","5510","Production","560","Grapes","2014","2014","tonnes","38450","","Official data"
"QC","Crops","199","Slovakia","5510","Production","560","Grapes","2015","2015","tonnes","50158","","Official data"
"QC","Crops","199","Slovakia","5510","Production","560","Grapes","2016","2016","tonnes","37832","","Official data"
"QC","Crops","199","Slovakia","5510","Production","560","Grapes","2017","2017","tonnes","45859","","Official data"
"QC","Crops","198","Slovenia","5510","Production","560","Grapes","2012","2012","tonnes","92324","","Official data"
"QC","Crops","198","Slovenia","5510","Production","560","Grapes","2013","2013","tonnes","100177","","Official data"
"QC","Crops","198","Slovenia","5510","Production","560","Grapes","2014","2014","tonnes","94209","","Official data"
"QC","Crops","198","Slovenia","5510","Production","560","Grapes","2015","2015","tonnes","117585","","Official data"
"QC","Crops","198","Slovenia","5510","Production","560","Grapes","2016","2016","tonnes","94780","","Official data"
"QC","Crops","198","Slovenia","5510","Production","560","Grapes","2017","2017","tonnes","89416","","Official data"
"QC","Crops","202","South Africa","5510","Production","560","Grapes","2012","2012","tonnes","1841385","","Official data"
"QC","Crops","202","South Africa","5510","Production","560","Grapes","2013","2013","tonnes","1979872","","Official data"
"QC","Crops","202","South Africa","5510","Production","560","Grapes","2014","2014","tonnes","1949264","","Official data"
"QC","Crops","202","South Africa","5510","Production","560","Grapes","2015","2015","tonnes","2007336","","Official data"
"QC","Crops","202","South Africa","5510","Production","560","Grapes","2016","2016","tonnes","1966291","","Official data"
"QC","Crops","202","South Africa","5510","Production","560","Grapes","2017","2017","tonnes","2032582","","Official data"
"QC","Crops","203","Spain","5510","Production","560","Grapes","2012","2012","tonnes","5332163","","Official data"
"QC","Crops","203","Spain","5510","Production","560","Grapes","2013","2013","tonnes","7480000","","Official data"
"QC","Crops","203","Spain","5510","Production","560","Grapes","2014","2014","tonnes","6222584","","Official data"
"QC","Crops","203","Spain","5510","Production","560","Grapes","2015","2015","tonnes","5799131","","Official data"
"QC","Crops","203","Spain","5510","Production","560","Grapes","2016","2016","tonnes","5950719","Im","FAO data based on imputation methodology"
"QC","Crops","203","Spain","5510","Production","560","Grapes","2017","2017","tonnes","5387379","","Official data"
"QC","Crops","211","Switzerland","5510","Production","560","Grapes","2012","2012","tonnes","127153","","Official data"
"QC","Crops","211","Switzerland","5510","Production","560","Grapes","2013","2013","tonnes","106289","","Official data"
"QC","Crops","211","Switzerland","5510","Production","560","Grapes","2014","2014","tonnes","118286","","Official data"
"QC","Crops","211","Switzerland","5510","Production","560","Grapes","2015","2015","tonnes","107786","","Official data"
"QC","Crops","211","Switzerland","5510","Production","560","Grapes","2016","2016","tonnes","136352","","Official data"
"QC","Crops","211","Switzerland","5510","Production","560","Grapes","2017","2017","tonnes","100364","","Official data"
"QC","Crops","212","Syrian Arab Republic","5510","Production","560","Grapes","2012","2012","tonnes","362501","","Official data"
"QC","Crops","212","Syrian Arab Republic","5510","Production","560","Grapes","2013","2013","tonnes","306736","","Official data"
"QC","Crops","212","Syrian Arab Republic","5510","Production","560","Grapes","2014","2014","tonnes","195930","","Official data"
"QC","Crops","212","Syrian Arab Republic","5510","Production","560","Grapes","2015","2015","tonnes","233116","Im","FAO data based on imputation methodology"
"QC","Crops","212","Syrian Arab Republic","5510","Production","560","Grapes","2016","2016","tonnes","264348","Im","FAO data based on imputation methodology"
"QC","Crops","212","Syrian Arab Republic","5510","Production","560","Grapes","2017","2017","tonnes","259083","Im","FAO data based on imputation methodology"
"QC","Crops","208","Tajikistan","5510","Production","560","Grapes","2012","2012","tonnes","167101","","Official data"
"QC","Crops","208","Tajikistan","5510","Production","560","Grapes","2013","2013","tonnes","175335","","Official data"
"QC","Crops","208","Tajikistan","5510","Production","560","Grapes","2014","2014","tonnes","188836","","Official data"
"QC","Crops","208","Tajikistan","5510","Production","560","Grapes","2015","2015","tonnes","203807","","Official data"
"QC","Crops","208","Tajikistan","5510","Production","560","Grapes","2016","2016","tonnes","214775","","Official data"
"QC","Crops","208","Tajikistan","5510","Production","560","Grapes","2017","2017","tonnes","228303","","Official data"
"QC","Crops","216","Thailand","5510","Production","560","Grapes","2012","2012","tonnes","78120","","Official data"
"QC","Crops","216","Thailand","5510","Production","560","Grapes","2013","2013","tonnes","79260","","Official data"
"QC","Crops","216","Thailand","5510","Production","560","Grapes","2014","2014","tonnes","77370","","Official data"
"QC","Crops","216","Thailand","5510","Production","560","Grapes","2015","2015","tonnes","77520","","Official data"
"QC","Crops","216","Thailand","5510","Production","560","Grapes","2016","2016","tonnes","80454","Im","FAO data based on imputation methodology"
"QC","Crops","216","Thailand","5510","Production","560","Grapes","2017","2017","tonnes","86328","Im","FAO data based on imputation methodology"
"QC","Crops","154","North Macedonia","5510","Production","560","Grapes","2012","2012","tonnes","240461","","Official data"
"QC","Crops","154","North Macedonia","5510","Production","560","Grapes","2013","2013","tonnes","292075","","Official data"
"QC","Crops","154","North Macedonia","5510","Production","560","Grapes","2014","2014","tonnes","195888","","Official data"
"QC","Crops","154","North Macedonia","5510","Production","560","Grapes","2015","2015","tonnes","324769","","Official data"
"QC","Crops","154","North Macedonia","5510","Production","560","Grapes","2016","2016","tonnes","333319","","Official data"
"QC","Crops","154","North Macedonia","5510","Production","560","Grapes","2017","2017","tonnes","180349","","Official data"
"QC","Crops","222","Tunisia","5510","Production","560","Grapes","2012","2012","tonnes","147000","","Official data"
"QC","Crops","222","Tunisia","5510","Production","560","Grapes","2013","2013","tonnes","132000","","Official data"
"QC","Crops","222","Tunisia","5510","Production","560","Grapes","2014","2014","tonnes","137000","","Official data"
"QC","Crops","222","Tunisia","5510","Production","560","Grapes","2015","2015","tonnes","150300","","Official data"
"QC","Crops","222","Tunisia","5510","Production","560","Grapes","2016","2016","tonnes","134000","","Official data"
"QC","Crops","222","Tunisia","5510","Production","560","Grapes","2017","2017","tonnes","152000","","Official data"
"QC","Crops","223","Turkey","5510","Production","560","Grapes","2012","2012","tonnes","4234305","","Official data"
"QC","Crops","223","Turkey","5510","Production","560","Grapes","2013","2013","tonnes","4011409","","Official data"
"QC","Crops","223","Turkey","5510","Production","560","Grapes","2014","2014","tonnes","4175356","","Official data"
"QC","Crops","223","Turkey","5510","Production","560","Grapes","2015","2015","tonnes","3650000","","Official data"
"QC","Crops","223","Turkey","5510","Production","560","Grapes","2016","2016","tonnes","4000000","","Official data"
"QC","Crops","223","Turkey","5510","Production","560","Grapes","2017","2017","tonnes","4200000","","Official data"
"QC","Crops","213","Turkmenistan","5510","Production","560","Grapes","2012","2012","tonnes","272507","Im","FAO data based on imputation methodology"
"QC","Crops","213","Turkmenistan","5510","Production","560","Grapes","2013","2013","tonnes","276428","Im","FAO data based on imputation methodology"
"QC","Crops","213","Turkmenistan","5510","Production","560","Grapes","2014","2014","tonnes","280348","Im","FAO data based on imputation methodology"
"QC","Crops","213","Turkmenistan","5510","Production","560","Grapes","2015","2015","tonnes","284269","Im","FAO data based on imputation methodology"
"QC","Crops","213","Turkmenistan","5510","Production","560","Grapes","2016","2016","tonnes","288190","Im","FAO data based on imputation methodology"
"QC","Crops","213","Turkmenistan","5510","Production","560","Grapes","2017","2017","tonnes","292110","Im","FAO data based on imputation methodology"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2012","2012","tonnes","456000","","Official data"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2013","2013","tonnes","575430","","Official data"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2014","2014","tonnes","435630","","Official data"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2015","2015","tonnes","386270","","Official data"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2016","2016","tonnes","377780","","Official data"
"QC","Crops","230","Ukraine","5510","Production","560","Grapes","2017","2017","tonnes","409610","","Official data"
"QC","Crops","225","United Arab Emirates","5510","Production","560","Grapes","2012","2012","tonnes","39","Im","FAO data based on imputation methodology"
"QC","Crops","225","United Arab Emirates","5510","Production","560","Grapes","2013","2013","tonnes","37","Im","FAO data based on imputation methodology"
"QC","Crops","225","United Arab Emirates","5510","Production","560","Grapes","2014","2014","tonnes","35","Im","FAO data based on imputation methodology"
"QC","Crops","225","United Arab Emirates","5510","Production","560","Grapes","2015","2015","tonnes","34","Im","FAO data based on imputation methodology"
"QC","Crops","225","United Arab Emirates","5510","Production","560","Grapes","2016","2016","tonnes","32","Im","FAO data based on imputation methodology"
"QC","Crops","225","United Arab Emirates","5510","Production","560","Grapes","2017","2017","tonnes","30","Im","FAO data based on imputation methodology"
"QC","Crops","229","United Kingdom","5510","Production","560","Grapes","2012","2012","tonnes","665","Im","FAO data based on imputation methodology"
"QC","Crops","229","United Kingdom","5510","Production","560","Grapes","2013","2013","tonnes","601","Im","FAO data based on imputation methodology"
"QC","Crops","229","United Kingdom","5510","Production","560","Grapes","2014","2014","tonnes","537","Im","FAO data based on imputation methodology"
"QC","Crops","229","United Kingdom","5510","Production","560","Grapes","2015","2015","tonnes","497","Im","FAO data based on imputation methodology"
"QC","Crops","229","United Kingdom","5510","Production","560","Grapes","2016","2016","tonnes","469","Im","FAO data based on imputation methodology"
"QC","Crops","229","United Kingdom","5510","Production","560","Grapes","2017","2017","tonnes","441","Im","FAO data based on imputation methodology"
"QC","Crops","215","United Republic of Tanzania","5510","Production","560","Grapes","2012","2012","tonnes","5500","F","FAO estimate"
"QC","Crops","215","United Republic of Tanzania","5510","Production","560","Grapes","2013","2013","tonnes","5976","","Official data"
"QC","Crops","215","United Republic of Tanzania","5510","Production","560","Grapes","2014","2014","tonnes","5536","Im","FAO data based on imputation methodology"
"QC","Crops","215","United Republic of Tanzania","5510","Production","560","Grapes","2015","2015","tonnes","5409","Im","FAO data based on imputation methodology"
"QC","Crops","215","United Republic of Tanzania","5510","Production","560","Grapes","2016","2016","tonnes","5192","Im","FAO data based on imputation methodology"
"QC","Crops","215","United Republic of Tanzania","5510","Production","560","Grapes","2017","2017","tonnes","4990","Im","FAO data based on imputation methodology"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2012","2012","tonnes","6831902","","Official data"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2013","2013","tonnes","7830637","","Official data"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2014","2014","tonnes","7152090","","Official data"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2015","2015","tonnes","6964593","","Official data"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2016","2016","tonnes","7225636","","Official data"
"QC","Crops","231","United States of America","5510","Production","560","Grapes","2017","2017","tonnes","6679211","","Official data"
"QC","Crops","234","Uruguay","5510","Production","560","Grapes","2012","2012","tonnes","141690","","Official data"
"QC","Crops","234","Uruguay","5510","Production","560","Grapes","2013","2013","tonnes","94483","","Official data"
"QC","Crops","234","Uruguay","5510","Production","560","Grapes","2014","2014","tonnes","94939","","Official data"
"QC","Crops","234","Uruguay","5510","Production","560","Grapes","2015","2015","tonnes","93200","","Official data"
"QC","Crops","234","Uruguay","5510","Production","560","Grapes","2016","2016","tonnes","104506","","Official data"
