Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QD","Crops Processed","134","Malta","5510","Production","564","Wine","2015","2015","tonnes","2561","Im","FAO data based on imputation methodology"
"QD","Crops Processed","134","Malta","5510","Production","564","Wine","2016","2016","tonnes","2028","Im","FAO data based on imputation methodology"
"QD","Crops Processed","134","Malta","5510","Production","564","Wine","2017","2017","tonnes","2013","Im","FAO data based on imputation methodology"
"QD","Crops Processed","137","Mauritius","5510","Production","564","Wine","2017","2017","tonnes","3881","","Official data"
"QD","Crops Processed","138","Mexico","5510","Production","564","Wine","2012","2012","tonnes","39056","","Official data"
"QD","Crops Processed","138","Mexico","5510","Production","564","Wine","2013","2013","tonnes","41502","","Official data"
"QD","Crops Processed","138","Mexico","5510","Production","564","Wine","2014","2014","tonnes","39360","","Official data"
"QD","Crops Processed","138","Mexico","5510","Production","564","Wine","2015","2015","tonnes","42466","","Official data"
"QD","Crops Processed","138","Mexico","5510","Production","564","Wine","2016","2016","tonnes","44140","","Official data"
"QD","Crops Processed","138","Mexico","5510","Production","564","Wine","2017","2017","tonnes","35516","","Official data"
"QD","Crops Processed","141","Mongolia","5510","Production","564","Wine","2015","2015","tonnes","75","","Official data"
"QD","Crops Processed","141","Mongolia","5510","Production","564","Wine","2016","2016","tonnes","80","","Official data"
"QD","Crops Processed","141","Mongolia","5510","Production","564","Wine","2017","2017","tonnes","103","","Official data"
"QD","Crops Processed","273","Montenegro","5510","Production","564","Wine","2012","2012","tonnes","17420","*","Unofficial figure"
"QD","Crops Processed","273","Montenegro","5510","Production","564","Wine","2013","2013","tonnes","16000","F","FAO estimate"
"QD","Crops Processed","273","Montenegro","5510","Production","564","Wine","2014","2014","tonnes","9658","Im","FAO data based on imputation methodology"
"QD","Crops Processed","273","Montenegro","5510","Production","564","Wine","2015","2015","tonnes","15087","Im","FAO data based on imputation methodology"
"QD","Crops Processed","273","Montenegro","5510","Production","564","Wine","2016","2016","tonnes","17244","Im","FAO data based on imputation methodology"
"QD","Crops Processed","273","Montenegro","5510","Production","564","Wine","2017","2017","tonnes","13289","Im","FAO data based on imputation methodology"
"QD","Crops Processed","143","Morocco","5510","Production","564","Wine","2012","2012","tonnes","34500","F","FAO estimate"
"QD","Crops Processed","143","Morocco","5510","Production","564","Wine","2013","2013","tonnes","37000","F","FAO estimate"
"QD","Crops Processed","143","Morocco","5510","Production","564","Wine","2014","2014","tonnes","32708","Im","FAO data based on imputation methodology"
"QD","Crops Processed","143","Morocco","5510","Production","564","Wine","2015","2015","tonnes","38619","Im","FAO data based on imputation methodology"
"QD","Crops Processed","143","Morocco","5510","Production","564","Wine","2016","2016","tonnes","32530","Im","FAO data based on imputation methodology"
"QD","Crops Processed","143","Morocco","5510","Production","564","Wine","2017","2017","tonnes","34411","Im","FAO data based on imputation methodology"
"QD","Crops Processed","156","New Zealand","5510","Production","564","Wine","2012","2012","tonnes","194000","","Official data"
"QD","Crops Processed","156","New Zealand","5510","Production","564","Wine","2013","2013","tonnes","248400","","Official data"
"QD","Crops Processed","156","New Zealand","5510","Production","564","Wine","2014","2014","tonnes","320400","","Official data"
"QD","Crops Processed","156","New Zealand","5510","Production","564","Wine","2015","2015","tonnes","234700","","Official data"
"QD","Crops Processed","156","New Zealand","5510","Production","564","Wine","2016","2016","tonnes","313900","","Official data"
"QD","Crops Processed","156","New Zealand","5510","Production","564","Wine","2017","2017","tonnes","285100","","Official data"
"QD","Crops Processed","154","North Macedonia","5510","Production","564","Wine","2012","2012","tonnes","78077","","Official data"
"QD","Crops Processed","154","North Macedonia","5510","Production","564","Wine","2013","2013","tonnes","102363","","Official data"
"QD","Crops Processed","154","North Macedonia","5510","Production","564","Wine","2014","2014","tonnes","51013","","Official data"
"QD","Crops Processed","154","North Macedonia","5510","Production","564","Wine","2015","2015","tonnes","79708","","Official data"
"QD","Crops Processed","154","North Macedonia","5510","Production","564","Wine","2016","2016","tonnes","78501","","Official data"
"QD","Crops Processed","154","North Macedonia","5510","Production","564","Wine","2017","2017","tonnes","36934","","Official data"
"QD","Crops Processed","162","Norway","5510","Production","564","Wine","2012","2012","tonnes","0","","Official data"
"QD","Crops Processed","162","Norway","5510","Production","564","Wine","2013","2013","tonnes","0","","Official data"
"QD","Crops Processed","162","Norway","5510","Production","564","Wine","2014","2014","tonnes","","M","Data not available"
"QD","Crops Processed","162","Norway","5510","Production","564","Wine","2015","2015","tonnes","","M","Data not available"
"QD","Crops Processed","162","Norway","5510","Production","564","Wine","2016","2016","tonnes","","M","Data not available"
"QD","Crops Processed","162","Norway","5510","Production","564","Wine","2017","2017","tonnes","","M","Data not available"
"QD","Crops Processed","166","Panama","5510","Production","564","Wine","2012","2012","tonnes","118","","Official data"
"QD","Crops Processed","166","Panama","5510","Production","564","Wine","2013","2013","tonnes","88","","Official data"
"QD","Crops Processed","166","Panama","5510","Production","564","Wine","2014","2014","tonnes","159","","Official data"
"QD","Crops Processed","166","Panama","5510","Production","564","Wine","2015","2015","tonnes","73","","Official data"
"QD","Crops Processed","166","Panama","5510","Production","564","Wine","2016","2016","tonnes","101","","Official data"
"QD","Crops Processed","166","Panama","5510","Production","564","Wine","2017","2017","tonnes","120","","Official data"
"QD","Crops Processed","169","Paraguay","5510","Production","564","Wine","2012","2012","tonnes","1380","F","FAO estimate"
"QD","Crops Processed","169","Paraguay","5510","Production","564","Wine","2013","2013","tonnes","1450","F","FAO estimate"
"QD","Crops Processed","169","Paraguay","5510","Production","564","Wine","2014","2014","tonnes","1450","F","FAO estimate"
"QD","Crops Processed","169","Paraguay","5510","Production","564","Wine","2015","2015","tonnes","1491","Im","FAO data based on imputation methodology"
"QD","Crops Processed","169","Paraguay","5510","Production","564","Wine","2016","2016","tonnes","1564","Im","FAO data based on imputation methodology"
"QD","Crops Processed","169","Paraguay","5510","Production","564","Wine","2017","2017","tonnes","1625","Im","FAO data based on imputation methodology"
"QD","Crops Processed","170","Peru","5510","Production","564","Wine","2012","2012","tonnes","65000","F","FAO estimate"
"QD","Crops Processed","170","Peru","5510","Production","564","Wine","2013","2013","tonnes","70000","F","FAO estimate"
"QD","Crops Processed","170","Peru","5510","Production","564","Wine","2014","2014","tonnes","73000","*","Unofficial figure"
"QD","Crops Processed","170","Peru","5510","Production","564","Wine","2015","2015","tonnes","74700","*","Unofficial figure"
"QD","Crops Processed","170","Peru","5510","Production","564","Wine","2016","2016","tonnes","75000","*","Unofficial figure"
"QD","Crops Processed","170","Peru","5510","Production","564","Wine","2017","2017","tonnes","98000","F","FAO estimate"
"QD","Crops Processed","174","Portugal","5510","Production","564","Wine","2012","2012","tonnes","617780","","Official data"
"QD","Crops Processed","174","Portugal","5510","Production","564","Wine","2013","2013","tonnes","607699","","Official data"
"QD","Crops Processed","174","Portugal","5510","Production","564","Wine","2014","2014","tonnes","620575","","Official data"
"QD","Crops Processed","174","Portugal","5510","Production","564","Wine","2015","2015","tonnes","704467","","Official data"
"QD","Crops Processed","174","Portugal","5510","Production","564","Wine","2016","2016","tonnes","708562","","Official data"
"QD","Crops Processed","174","Portugal","5510","Production","564","Wine","2017","2017","tonnes","655759","","Official data"
"QD","Crops Processed","146","Republic of Moldova","5510","Production","564","Wine","2012","2012","tonnes","147540","","Official data"
"QD","Crops Processed","146","Republic of Moldova","5510","Production","564","Wine","2013","2013","tonnes","158960","","Official data"
"QD","Crops Processed","146","Republic of Moldova","5510","Production","564","Wine","2014","2014","tonnes","149850","","Official data"
"QD","Crops Processed","146","Republic of Moldova","5510","Production","564","Wine","2015","2015","tonnes","139506","","Official data"
"QD","Crops Processed","146","Republic of Moldova","5510","Production","564","Wine","2016","2016","tonnes","141460","","Official data"
"QD","Crops Processed","146","Republic of Moldova","5510","Production","564","Wine","2017","2017","tonnes","171430","","Official data"
"QD","Crops Processed","183","Romania","5510","Production","564","Wine","2012","2012","tonnes","331061","","Official data"
"QD","Crops Processed","183","Romania","5510","Production","564","Wine","2013","2013","tonnes","515428","","Official data"
"QD","Crops Processed","183","Romania","5510","Production","564","Wine","2014","2014","tonnes","378283","","Official data"
"QD","Crops Processed","183","Romania","5510","Production","564","Wine","2015","2015","tonnes","364573","","Official data"
"QD","Crops Processed","183","Romania","5510","Production","564","Wine","2016","2016","tonnes","330012","","Official data"
"QD","Crops Processed","183","Romania","5510","Production","564","Wine","2017","2017","tonnes","430504","","Official data"
"QD","Crops Processed","185","Russian Federation","5510","Production","564","Wine","2012","2012","tonnes","623000","","Official data"
"QD","Crops Processed","185","Russian Federation","5510","Production","564","Wine","2013","2013","tonnes","573200","","Official data"
"QD","Crops Processed","185","Russian Federation","5510","Production","564","Wine","2014","2014","tonnes","511000","","Official data"
"QD","Crops Processed","185","Russian Federation","5510","Production","564","Wine","2015","2015","tonnes","400150","","Official data"
"QD","Crops Processed","185","Russian Federation","5510","Production","564","Wine","2016","2016","tonnes","516000","","Official data"
"QD","Crops Processed","185","Russian Federation","5510","Production","564","Wine","2017","2017","tonnes","448000","","Official data"
"QD","Crops Processed","272","Serbia","5510","Production","564","Wine","2012","2012","tonnes","217503","","Official data"
"QD","Crops Processed","272","Serbia","5510","Production","564","Wine","2013","2013","tonnes","230580","","Official data"
"QD","Crops Processed","272","Serbia","5510","Production","564","Wine","2014","2014","tonnes","19818","","Official data"
"QD","Crops Processed","272","Serbia","5510","Production","564","Wine","2015","2015","tonnes","24088","","Official data"
"QD","Crops Processed","272","Serbia","5510","Production","564","Wine","2016","2016","tonnes","24087","","Official data"
"QD","Crops Processed","272","Serbia","5510","Production","564","Wine","2017","2017","tonnes","36004","","Official data"
"QD","Crops Processed","199","Slovakia","5510","Production","564","Wine","2012","2012","tonnes","36929","","Official data"
"QD","Crops Processed","199","Slovakia","5510","Production","564","Wine","2013","2013","tonnes","32527","","Official data"
"QD","Crops Processed","199","Slovakia","5510","Production","564","Wine","2014","2014","tonnes","37349","*","Unofficial figure"
"QD","Crops Processed","199","Slovakia","5510","Production","564","Wine","2015","2015","tonnes","28615","*","Unofficial figure"
"QD","Crops Processed","199","Slovakia","5510","Production","564","Wine","2016","2016","tonnes","34296","*","Unofficial figure"
"QD","Crops Processed","199","Slovakia","5510","Production","564","Wine","2017","2017","tonnes","31500","*","Unofficial figure"
"QD","Crops Processed","198","Slovenia","5510","Production","564","Wine","2012","2012","tonnes","25000","*","Unofficial figure"
"QD","Crops Processed","198","Slovenia","5510","Production","564","Wine","2013","2013","tonnes","22000","*","Unofficial figure"
"QD","Crops Processed","198","Slovenia","5510","Production","564","Wine","2014","2014","tonnes","13229","","Official data"
"QD","Crops Processed","198","Slovenia","5510","Production","564","Wine","2015","2015","tonnes","33662","Im","FAO data based on imputation methodology"
"QD","Crops Processed","198","Slovenia","5510","Production","564","Wine","2016","2016","tonnes","27895","Im","FAO data based on imputation methodology"
"QD","Crops Processed","198","Slovenia","5510","Production","564","Wine","2017","2017","tonnes","25738","Im","FAO data based on imputation methodology"
"QD","Crops Processed","202","South Africa","5510","Production","564","Wine","2012","2012","tonnes","1056841","","Official data"
"QD","Crops Processed","202","South Africa","5510","Production","564","Wine","2013","2013","tonnes","1098170","","Official data"
"QD","Crops Processed","202","South Africa","5510","Production","564","Wine","2014","2014","tonnes","1146006","","Official data"
"QD","Crops Processed","202","South Africa","5510","Production","564","Wine","2015","2015","tonnes","1123100","*","Unofficial figure"
"QD","Crops Processed","202","South Africa","5510","Production","564","Wine","2016","2016","tonnes","1053100","*","Unofficial figure"
"QD","Crops Processed","202","South Africa","5510","Production","564","Wine","2017","2017","tonnes","1082000","*","Unofficial figure"
"QD","Crops Processed","203","Spain","5510","Production","564","Wine","2012","2012","tonnes","3112260","","Official data"
"QD","Crops Processed","203","Spain","5510","Production","564","Wine","2013","2013","tonnes","4607850","","Official data"
"QD","Crops Processed","203","Spain","5510","Production","564","Wine","2014","2014","tonnes","3950000","*","Unofficial figure"
"QD","Crops Processed","203","Spain","5510","Production","564","Wine","2015","2015","tonnes","3776916","Im","FAO data based on imputation methodology"
"QD","Crops Processed","203","Spain","5510","Production","564","Wine","2016","2016","tonnes","3930000","*","Unofficial figure"
"QD","Crops Processed","203","Spain","5510","Production","564","Wine","2017","2017","tonnes","3250000","*","Unofficial figure"
"QD","Crops Processed","211","Switzerland","5510","Production","564","Wine","2012","2012","tonnes","100387","","Official data"
"QD","Crops Processed","211","Switzerland","5510","Production","564","Wine","2013","2013","tonnes","83863","","Official data"
"QD","Crops Processed","211","Switzerland","5510","Production","564","Wine","2014","2014","tonnes","93365","","Official data"
"QD","Crops Processed","211","Switzerland","5510","Production","564","Wine","2015","2015","tonnes","85045","","Official data"
"QD","Crops Processed","211","Switzerland","5510","Production","564","Wine","2016","2016","tonnes","107674","","Official data"
"QD","Crops Processed","211","Switzerland","5510","Production","564","Wine","2017","2017","tonnes","79179","","Official data"
"QD","Crops Processed","212","Syrian Arab Republic","5510","Production","564","Wine","2012","2012","tonnes","85","F","FAO estimate"
"QD","Crops Processed","212","Syrian Arab Republic","5510","Production","564","Wine","2013","2013","tonnes","70","F","FAO estimate"
"QD","Crops Processed","212","Syrian Arab Republic","5510","Production","564","Wine","2014","2014","tonnes","46","Im","FAO data based on imputation methodology"
"QD","Crops Processed","212","Syrian Arab Republic","5510","Production","564","Wine","2015","2015","tonnes","50","Im","FAO data based on imputation methodology"
"QD","Crops Processed","212","Syrian Arab Republic","5510","Production","564","Wine","2016","2016","tonnes","51","Im","FAO data based on imputation methodology"
"QD","Crops Processed","212","Syrian Arab Republic","5510","Production","564","Wine","2017","2017","tonnes","53","Im","FAO data based on imputation methodology"
"QD","Crops Processed","208","Tajikistan","5510","Production","564","Wine","2012","2012","tonnes","151","","Official data"
"QD","Crops Processed","208","Tajikistan","5510","Production","564","Wine","2013","2013","tonnes","150","F","FAO estimate"
"QD","Crops Processed","208","Tajikistan","5510","Production","564","Wine","2014","2014","tonnes","160","","Official data"
"QD","Crops Processed","208","Tajikistan","5510","Production","564","Wine","2015","2015","tonnes","90","","Official data"
"QD","Crops Processed","208","Tajikistan","5510","Production","564","Wine","2016","2016","tonnes","191","Im","FAO data based on imputation methodology"
"QD","Crops Processed","208","Tajikistan","5510","Production","564","Wine","2017","2017","tonnes","206","Im","FAO data based on imputation methodology"
"QD","Crops Processed","222","Tunisia","5510","Production","564","Wine","2012","2012","tonnes","28403","*","Unofficial figure"
"QD","Crops Processed","222","Tunisia","5510","Production","564","Wine","2013","2013","tonnes","32800","F","FAO estimate"
"QD","Crops Processed","222","Tunisia","5510","Production","564","Wine","2014","2014","tonnes","32000","","Official data"
"QD","Crops Processed","222","Tunisia","5510","Production","564","Wine","2015","2015","tonnes","32500","","Official data"
"QD","Crops Processed","222","Tunisia","5510","Production","564","Wine","2016","2016","tonnes","30500","","Official data"
"QD","Crops Processed","222","Tunisia","5510","Production","564","Wine","2017","2017","tonnes","30500","","Official data"
"QD","Crops Processed","223","Turkey","5510","Production","564","Wine","2012","2012","tonnes","31230","","Official data"
"QD","Crops Processed","223","Turkey","5510","Production","564","Wine","2013","2013","tonnes","31380","","Official data"
"QD","Crops Processed","223","Turkey","5510","Production","564","Wine","2014","2014","tonnes","44707","","Official data"
"QD","Crops Processed","223","Turkey","5510","Production","564","Wine","2015","2015","tonnes","56017","","Official data"
"QD","Crops Processed","223","Turkey","5510","Production","564","Wine","2016","2016","tonnes","39402","","Official data"
"QD","Crops Processed","223","Turkey","5510","Production","564","Wine","2017","2017","tonnes","24862","Im","FAO data based on imputation methodology"
"QD","Crops Processed","213","Turkmenistan","5510","Production","564","Wine","2012","2012","tonnes","39000","Im","FAO data based on imputation methodology"
"QD","Crops Processed","213","Turkmenistan","5510","Production","564","Wine","2013","2013","tonnes","39000","Im","FAO data based on imputation methodology"
"QD","Crops Processed","213","Turkmenistan","5510","Production","564","Wine","2014","2014","tonnes","37853","Im","FAO data based on imputation methodology"
"QD","Crops Processed","213","Turkmenistan","5510","Production","564","Wine","2015","2015","tonnes","38288","Im","FAO data based on imputation methodology"
"QD","Crops Processed","213","Turkmenistan","5510","Production","564","Wine","2016","2016","tonnes","38248","Im","FAO data based on imputation methodology"
"QD","Crops Processed","213","Turkmenistan","5510","Production","564","Wine","2017","2017","tonnes","38472","Im","FAO data based on imputation methodology"
"QD","Crops Processed","230","Ukraine","5510","Production","564","Wine","2012","2012","tonnes","179700","","Official data"
"QD","Crops Processed","230","Ukraine","5510","Production","564","Wine","2013","2013","tonnes","168250","","Official data"
"QD","Crops Processed","230","Ukraine","5510","Production","564","Wine","2014","2014","tonnes","86904","","Official data"
"QD","Crops Processed","230","Ukraine","5510","Production","564","Wine","2015","2015","tonnes","91040","","Official data"
"QD","Crops Processed","230","Ukraine","5510","Production","564","Wine","2016","2016","tonnes","77250","","Official data"
"QD","Crops Processed","230","Ukraine","5510","Production","564","Wine","2017","2017","tonnes","79650","","Official data"
"QD","Crops Processed","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","564","Wine","2012","2012","tonnes","1219","*","Unofficial figure"
"QD","Crops Processed","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","564","Wine","2013","2013","tonnes","425","*","Unofficial figure"
"QD","Crops Processed","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","564","Wine","2014","2014","tonnes","448","Im","FAO data based on imputation methodology"
"QD","Crops Processed","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","564","Wine","2015","2015","tonnes","440","Im","FAO data based on imputation methodology"
"QD","Crops Processed","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","564","Wine","2016","2016","tonnes","466","Im","FAO data based on imputation methodology"
"QD","Crops Processed","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","564","Wine","2017","2017","tonnes","467","Im","FAO data based on imputation methodology"
"QD","Crops Processed","231","United States of America","5510","Production","564","Wine","2012","2012","tonnes","2987000","F","FAO estimate"
"QD","Crops Processed","231","United States of America","5510","Production","564","Wine","2013","2013","tonnes","3217000","F","FAO estimate"
"QD","Crops Processed","231","United States of America","5510","Production","564","Wine","2014","2014","tonnes","3300000","Im","FAO data based on imputation methodology"
"QD","Crops Processed","231","United States of America","5510","Production","564","Wine","2015","2015","tonnes","3266630","Im","FAO data based on imputation methodology"
"QD","Crops Processed","231","United States of America","5510","Production","564","Wine","2016","2016","tonnes","2720879","Im","FAO data based on imputation methodology"
"QD","Crops Processed","231","United States of America","5510","Production","564","Wine","2017","2017","tonnes","2170462","Im","FAO data based on imputation methodology"
"QD","Crops Processed","234","Uruguay","5510","Production","564","Wine","2012","2012","tonnes","99012","","Official data"
"QD","Crops Processed","234","Uruguay","5510","Production","564","Wine","2013","2013","tonnes","66656","","Official data"
"QD","Crops Processed","234","Uruguay","5510","Production","564","Wine","2014","2014","tonnes","68736","","Official data"
"QD","Crops Processed","234","Uruguay","5510","Production","564","Wine","2015","2015","tonnes","66450","","Official data"
"QD","Crops Processed","234","Uruguay","5510","Production","564","Wine","2016","2016","tonnes","76255","","Official data"
"QD","Crops Processed","234","Uruguay","5510","Production","564","Wine","2017","2017","tonnes","67278","","Official data"
"QD","Crops Processed","235","Uzbekistan","5510","Production","564","Wine","2012","2012","tonnes","37510","","Official data"
"QD","Crops Processed","235","Uzbekistan","5510","Production","564","Wine","2013","2013","tonnes","35840","","Official data"
"QD","Crops Processed","235","Uzbekistan","5510","Production","564","Wine","2014","2014","tonnes","25300","F","FAO estimate"
"QD","Crops Processed","235","Uzbekistan","5510","Production","564","Wine","2015","2015","tonnes","25450","F","FAO estimate"
"QD","Crops Processed","235","Uzbekistan","5510","Production","564","Wine","2016","2016","tonnes","27180","","Official data"
"QD","Crops Processed","235","Uzbekistan","5510","Production","564","Wine","2017","2017","tonnes","25592","","Official data"
"QD","Crops Processed","237","Viet Nam","5510","Production","564","Wine","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"QD","Crops Processed","237","Viet Nam","5510","Production","564","Wine","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"QD","Crops Processed","237","Viet Nam","5510","Production","564","Wine","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QD","Crops Processed","237","Viet Nam","5510","Production","564","Wine","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QD","Crops Processed","181","Zimbabwe","5510","Production","564","Wine","2012","2012","tonnes","1750","F","FAO estimate"
"QD","Crops Processed","181","Zimbabwe","5510","Production","564","Wine","2013","2013","tonnes","1750","F","FAO estimate"
"QD","Crops Processed","181","Zimbabwe","5510","Production","564","Wine","2014","2014","tonnes","2060","Im","FAO data based on imputation methodology"
"QD","Crops Processed","181","Zimbabwe","5510","Production","564","Wine","2015","2015","tonnes","2268","Im","FAO data based on imputation methodology"
"QD","Crops Processed","181","Zimbabwe","5510","Production","564","Wine","2016","2016","tonnes","2038","Im","FAO data based on imputation methodology"
"QD","Crops Processed","181","Zimbabwe","5510","Production","564","Wine","2017","2017","tonnes","2244","Im","FAO data based on imputation methodology"
